fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ozone_aop.ozone_capital_a_parameter[default],fs.costing.ozone_aop.ozone_capital_b_parameter[default],fs.costing.ozone_aop.ozone_capital_c_parameter[default],fs.costing.ozone_aop.ozone_capital_d_parameter[default],fs.costing.ozone_aop.aop_capital_a_parameter[default],fs.costing.ozone_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[toc],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[toc],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,toc]",fs.unit.contact_time,fs.unit.concentration_time,fs.unit.mass_transfer_efficiency,fs.unit.specific_energy_coeff,fs.unit.ozone_flow_mass,fs.unit.ozone_consumption,fs.unit.electricity[0.0],fs.unit.oxidant_dose,fs.unit.chemical_flow_mass[0.0],fs.unit.ozone_toc_ratio,fs.unit.oxidant_ozone_ratio,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_indirect_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_fixed_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.ozone_system_capital_cost,fs.unit.costing.aop_capital_cost,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,dose,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17624372.77755862,0.0,0.0,187.19206006652072,0.000744814826059259,128235.43183064128,48128.26482423586,18532027.97560289,438966.8510405007,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,37.438412013304145,6.333333333333333,187.19206006652072,1.0,0.000744814826059259,506.6666717333332,0.19736842105263158,17624372.77755862,1.0515,0.014900000000000002,17624372.77755862,262603.15438562346,262603.15438562346,176363.69665487713,1644501.8658013013,26436.55916633793,881218.638877931,17624.372777558623,15861.935499802761,140994.98222046898,52873.11833267586,35248.745555117246,0.06996520169927446,0.0487773578421614,0.002512033928871319,0.011172430415275554,0.007503379512966176,0.0487773578421614,0.002512033928871319,0.011172430415275554,0.007503379512966176,0.005455766295924915,0.0020476132170412606,0.06981304969187786,0.06981304969187786,12368610.087847121,5255762.689711499,1.0,17624372.77755862,17.0,6.333333333333333,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21247031.350654565,0.0,0.0,187.19206006652072,0.007448148260592589,128235.43183064128,481282.6482423586,22341253.465213273,926098.8471977528,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,37.438412013304145,6.333333333333333,187.19206006652072,10.0,0.007448148260592589,506.6666717333332,1.9736842105263157,21247031.350654565,1.0515,0.014900000000000002,21247031.350654565,316580.76712475304,316580.76712475304,609518.0800729998,2379429.4466020777,31870.547025981847,1062351.5675327282,21247.031350654564,19122.32821558911,169976.25080523652,63741.09405196369,42494.06270130913,0.10123263744647047,0.058803457255178486,0.0030283780486417035,0.013468903676312786,0.02593189846633752,0.058803457255178486,0.0030283780486417035,0.013468903676312786,0.02593189846633752,0.005455766295924915,0.020476132170412605,0.06981304969187786,0.06981304969187786,12368610.087847121,8878421.262807442,1.0,21247031.350654565,17.0,6.333333333333333,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20979219.615407962,0.0,0.0,266.00976956821364,0.000744814826059259,182229.29786459552,48128.26482423586,22059649.425601475,542947.93495841,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,7.1900000001,0.8,5.0,53.20195391364273,9.0,266.00976956821364,1.0,0.000744814826059259,720.0000071999998,0.1388888888888889,20979219.615407962,1.0515,0.014900000000000002,20979219.615407962,312590.3722695787,312590.3722695787,230357.5626888314,1977959.7874615847,31468.829423111943,1048960.9807703982,20979.21961540796,18881.29765386717,167833.7569232637,62937.65884622389,41958.43923081592,0.08415214257928043,0.05806225931245867,0.0029902063545916274,0.013299132643085054,0.009800544269145086,0.05806225931245867,0.0029902063545916274,0.013299132643085054,0.009800544269145086,0.007752931052103827,0.0020476132170412606,0.09920801798319485,0.09920801798319485,15723456.925696462,5255762.689711499,1.0,20979219.615407962,17.0,9.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24601878.188503906,0.0,0.0,266.00976956821364,0.007448148260592589,182229.29786459552,481282.6482423586,25868874.915211856,1030079.9311156623,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,7.190000000099999,0.8,5.0,53.20195391364273,9.0,266.00976956821364,10.0,0.007448148260592589,720.0000071999997,1.388888888888889,24601878.188503906,1.0515,0.014900000000000002,24601878.188503906,366567.98500870826,366567.98500870826,663511.9461069541,2712887.3682623613,36902.81728275586,1230093.9094251953,24601.878188503906,22141.69036965352,196815.02550803125,73805.63456551172,49203.75637700781,0.11541957832647645,0.06808835872547574,0.0035065504743620117,0.015595605904122286,0.02822906322251643,0.06808835872547574,0.0035065504743620117,0.015595605904122286,0.02822906322251643,0.007752931052103827,0.020476132170412605,0.09920801798319485,0.09920801798319485,15723456.925696462,8878421.262807442,1.0,24601878.188503906,17.0,9.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24334066.4532573,0.0,0.0,344.8274790699066,0.000744814826059259,236223.1638985497,48128.26482423586,25587270.87560005,646929.0188763194,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,68.96549581398132,11.666666666666666,344.8274790699066,1.0,0.000744814826059259,933.3333426666662,0.10714285714285715,24334066.4532573,1.0515,0.014900000000000002,24334066.4532573,362577.5901535338,362577.5901535338,284351.42872278555,2311417.7091218675,36501.09967988595,1216703.322662865,24334.0664532573,21900.659807931574,194672.5316260584,73002.1993597719,48668.1329065146,0.0983390834592864,0.06734716078275592,0.003468378780311935,0.015425834870894549,0.012097709025323998,0.06734716078275592,0.003468378780311935,0.015425834870894549,0.012097709025323998,0.010050095808282738,0.0020476132170412606,0.12860298627451186,0.12860298627451186,19078303.7635458,5255762.689711499,1.0,24334066.4532573,17.0,11.666666666666666,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27956725.026353244,0.0,0.0,344.8274790699066,0.007448148260592589,236223.1638985497,481282.6482423586,29396496.36521044,1134061.0150335717,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,68.96549581398132,11.666666666666666,344.8274790699066,10.0,0.007448148260592589,933.3333426666662,1.0714285714285716,27956725.026353244,1.0515,0.014900000000000002,27956725.026353244,416555.20289266336,416555.20289266336,717505.8121409083,3046345.289922645,41935.087539529864,1397836.2513176622,27956.725026353244,25161.05252371792,223653.80021082595,83870.17507905973,55913.45005270649,0.12960651920648245,0.077373260195773,0.00398472290008232,0.01772230813193178,0.030526227978695343,0.077373260195773,0.00398472290008232,0.01772230813193178,0.030526227978695343,0.010050095808282738,0.020476132170412605,0.12860298627451186,0.12860298627451186,19078303.7635458,8878421.262807442,1.0,27956725.026353244,17.0,11.666666666666666,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27688913.291106645,0.0,0.0,423.64518857159953,0.000744814826059259,290217.02993250394,48128.26482423586,29114892.32559864,750910.1027942288,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,84.7290377143199,14.333333333333332,423.64518857159953,1.0,0.000744814826059259,1146.6666781333329,0.0872093023255814,27688913.291106645,1.0515,0.014900000000000002,27688913.291106645,412564.80803748907,412564.80803748907,338345.2947567398,2644875.630782151,41533.36993665997,1384445.6645553324,27688.913291106644,24920.021961995983,221511.30632885316,83066.73987331994,55377.82658221329,0.11252602433929237,0.07663206225305318,0.003946551206032243,0.01755253709870405,0.014394873781502908,0.07663206225305318,0.003946551206032243,0.01755253709870405,0.014394873781502908,0.012347260564461648,0.0020476132170412606,0.15799795456582885,0.15799795456582885,22433150.601395145,5255762.689711499,1.0,27688913.291106645,17.0,14.333333333333332,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,31311571.864202585,0.0,0.0,423.64518857159953,0.007448148260592589,290217.02993250394,481282.6482423586,32924117.815209024,1238042.098951481,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,84.7290377143199,14.333333333333332,423.64518857159953,10.0,0.007448148260592589,1146.6666781333329,0.8720930232558141,31311571.864202585,1.0515,0.014900000000000002,31311571.864202585,466542.4207766186,466542.4207766186,771499.6781748625,3379803.211582928,46967.35779630388,1565578.5932101293,31311.571864202586,28180.41467778233,250492.5749136207,93934.71559260775,62623.14372840517,0.1437934600864884,0.08665816166607025,0.004462895325802618,0.01984901035974128,0.03282339273487425,0.08665816166607025,0.004462895325802618,0.01984901035974128,0.03282339273487425,0.012347260564461648,0.020476132170412605,0.15799795456582885,0.15799795456582885,22433150.601395145,8878421.262807442,1.0,31311571.864202585,17.0,14.333333333333332,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,31043760.128955986,0.0,0.0,502.4628980732924,0.000744814826059259,344210.89596645813,48128.26482423586,32642513.775597222,854891.1867121381,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,13.590000000099998,0.8,5.0,100.49257961465848,17.0,502.4628980732924,1.0,0.000744814826059259,1360.0000135999994,0.07352941176470588,31043760.128955986,1.0515,0.014900000000000002,31043760.128955986,462552.02592144423,462552.02592144423,392339.160790694,2978333.5524424342,46565.64019343398,1552188.0064477995,31043.760128955986,27939.38411606039,248350.0810316479,93131.28038686796,62087.52025791197,0.12671296521929834,0.08591696372335043,0.004424723631752561,0.019679239326513547,0.01669203853768182,0.08591696372335043,0.004424723631752561,0.019679239326513547,0.01669203853768182,0.014644425320640558,0.0020476132170412606,0.18739292285714582,0.18739292285714582,25787997.439244486,5255762.689711499,1.0,31043760.128955986,17.0,17.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34666418.70205193,0.0,0.0,502.4628980732924,0.007448148260592589,344210.89596645813,481282.6482423586,36451739.26520761,1342023.1828693906,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,13.5900000001,0.8,5.0,100.49257961465848,17.0,502.4628980732924,10.0,0.007448148260592589,1360.0000135999996,0.7352941176470588,34666418.70205193,1.0515,0.014900000000000002,34666418.70205193,516529.6386605738,516529.6386605738,825493.5442088167,3713261.1332432115,51999.6280530779,1733320.9351025966,34666.41870205193,31199.77683184674,277331.34961641545,103999.2561061558,69332.83740410386,0.1579804009664944,0.09594306313636751,0.004941067751522935,0.02197571258755078,0.03512055749105317,0.09594306313636751,0.004941067751522935,0.02197571258755078,0.03512055749105317,0.014644425320640558,0.020476132170412605,0.18739292285714582,0.18739292285714582,25787997.439244486,8878421.262807442,1.0,34666418.70205193,17.0,17.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34398606.966805324,0.0,0.0,581.2806075749854,0.000744814826059259,398204.76200041233,48128.26482423586,36170135.2255958,958872.2706300475,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,15.72333333343333,0.8,5.0,116.25612151499708,19.666666666666664,581.2806075749854,1.0,0.000744814826059259,1573.3333490666657,0.06355932203389832,34398606.966805324,1.0515,0.014900000000000002,34398606.966805324,512539.2438053994,512539.2438053994,446333.0268246482,3311791.474102718,51597.910450207986,1719930.3483402664,34398.606966805324,30958.746270124793,275188.8557344426,103195.82090041597,68797.21393361065,0.14089990609930433,0.09520186519364768,0.004902896057472879,0.021805941554323045,0.01898920329386073,0.09520186519364768,0.004902896057472879,0.021805941554323045,0.01898920329386073,0.01694159007681947,0.0020476132170412606,0.21678789114846284,0.21678789114846284,29142844.277093824,5255762.689711499,1.0,34398606.966805324,17.0,19.666666666666664,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,38021265.53990127,0.0,0.0,581.2806075749854,0.007448148260592589,398204.76200041233,481282.6482423586,39979360.71520618,1446004.2667873001,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,15.72333333343333,0.8,5.0,116.25612151499708,19.666666666666664,581.2806075749854,10.0,0.007448148260592589,1573.3333490666657,0.6355932203389831,38021265.53990127,1.0515,0.014900000000000002,38021265.53990127,566516.856544529,566516.856544529,879487.4102427709,4046719.054903494,57031.89830985191,1901063.2769950638,38021.26553990127,34219.138985911144,304170.1243192102,114063.79661970382,76042.53107980255,0.17216734184650034,0.10522796460666478,0.005419240177243234,0.024102414815360275,0.037417722247232076,0.10522796460666478,0.005419240177243234,0.024102414815360275,0.037417722247232076,0.01694159007681947,0.020476132170412605,0.21678789114846284,0.21678789114846284,29142844.277093824,8878421.262807442,1.0,38021265.53990127,17.0,19.666666666666664,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,37753453.804654665,0.0,0.0,660.0983170766783,0.000744814826059259,452198.6280343666,48128.26482423586,39697756.67559439,1062853.354547957,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,132.01966341533566,22.333333333333332,660.0983170766783,1.0,0.000744814826059259,1786.6666845333325,0.05597014925373135,37753453.804654665,1.0515,0.014900000000000002,37753453.804654665,562526.4616893546,562526.4616893546,500326.89285860246,3645249.395763001,56630.180706982,1887672.6902327333,37753.453804654666,33978.1084241892,302027.6304372373,113260.361413964,75506.90760930933,0.1550868469793103,0.10448676666394494,0.0053810684831931575,0.023932643782132543,0.021286368050039643,0.10448676666394494,0.0053810684831931575,0.023932643782132543,0.021286368050039643,0.019238754832998382,0.0020476132170412606,0.24618285943977983,0.24618285943977983,32497691.114943165,5255762.689711499,1.0,37753453.804654665,17.0,22.333333333333332,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,41376112.377750605,0.0,0.0,660.0983170766783,0.007448148260592589,452198.6280343666,481282.6482423586,43506982.16520476,1549985.3507052094,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,132.01966341533566,22.333333333333332,660.0983170766783,10.0,0.007448148260592589,1786.6666845333325,0.5597014925373135,41376112.377750605,1.0515,0.014900000000000002,41376112.377750605,616504.0744284841,616504.0744284841,933481.2762767251,4380176.976563778,62064.16856662591,2068805.6188875304,41376.11237775061,37238.501139975546,331008.89902200486,124128.33713325181,82752.22475550121,0.18635428272650634,0.114512866076962,0.005897412602963552,0.02622911704316977,0.039714887003410984,0.114512866076962,0.005897412602963552,0.02622911704316977,0.039714887003410984,0.019238754832998382,0.020476132170412605,0.24618285943977983,0.24618285943977983,32497691.114943165,8878421.262807442,1.0,41376112.377750605,17.0,22.333333333333332,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,41108300.64250401,0.0,0.0,738.9160265783712,0.000744814826059259,506192.49406832084,48128.26482423586,43225378.12559297,1166834.4384658663,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,147.78320531567425,25.0,738.9160265783712,1.0,0.000744814826059259,2000.0000199999995,0.049999999999999996,41108300.64250401,1.0515,0.014900000000000002,41108300.64250401,612513.6795733097,612513.6795733097,554320.7588925567,3978707.317423284,61662.45096375601,2055415.0321252004,41108.30064250401,36997.47057825361,328866.40514003206,123324.90192751202,82216.60128500802,0.16927378785931627,0.11377166813424218,0.005859240908913496,0.026059346009942037,0.023583532806218555,0.11377166813424218,0.005859240908913496,0.026059346009942037,0.023583532806218555,0.021535919589177294,0.0020476132170412606,0.2755778277310968,0.2755778277310968,35852537.95279251,5255762.689711499,1.0,41108300.64250401,17.0,25.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,44730959.215599954,0.0,0.0,738.9160265783712,0.007448148260592589,506192.49406832084,481282.6482423586,47034603.61520336,1653966.434623119,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,744.8148186111109,7.4481481861111095e-06,744.8148186111109,2.023624621425458e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,147.78320531567425,25.0,738.9160265783712,10.0,0.007448148260592589,2000.0000199999995,0.49999999999999994,44730959.215599954,1.0515,0.014900000000000002,44730959.215599954,666491.2923124394,666491.2923124394,987475.1423106794,4713634.898224061,67096.43882339993,2236547.960779998,44730.959215599956,40257.86329403996,357847.67372479965,134192.87764679987,89461.91843119991,0.20054122360651233,0.12379776754725928,0.00637558502868387,0.028355819270979275,0.0420120517595899,0.12379776754725928,0.00637558502868387,0.028355819270979275,0.0420120517595899,0.021535919589177294,0.020476132170412605,0.2755778277310968,0.2755778277310968,35852537.95279251,8878421.262807442,1.0,44730959.215599954,17.0,25.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11318109.184450082,0.0,0.0,34.19297691617561,0.0008616485242646327,23423.80952943602,55677.79656137088,11900991.807449263,247741.43293911315,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,861.6485156481477,8.616485156481478e-06,861.6485156481477,2.3410559345902354e-06,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,6.838595383235122,1.0,34.19297691617561,1.0,0.0008616485242646327,80.00000079999997,1.25,11318109.184450082,1.0515,0.014900000000000002,11318109.184450082,168639.82684830626,168639.82684830626,79101.6060908069,1021918.0288923021,16977.163776675123,565905.4592225042,11318.109184450082,10186.298266005075,90544.87347560066,33954.327553350246,22636.218368900165,0.03758217803009102,0.027076756876488958,0.0013944529791391814,0.006201918173854533,0.0029090500006083526,0.027076756876488958,0.0013944529791391814,0.006201918173854533,0.0029090500006083526,0.0008614367835670919,0.00204761321704126,0.011023113109243875,0.011023113109243875,5885042.67521116,5433066.50923892,1.0,11318109.184450082,19.666666666666664,1.0,1,default,OzoneAOPZO,ozone_aop
