fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.uv_aop.reactor_cost[default],fs.costing.uv_aop.lamp_cost[default],fs.costing.uv_aop.aop_capital_a_parameter[default],fs.costing.uv_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.uv_reduced_equivalent_dose[0.0],fs.unit.uv_transmittance_in[0.0],fs.unit.oxidant_dose[0.0],fs.unit.chemical_flow_mass[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[UVAOPZO],fs.costing.LCOW_aggregate_indirect_capex[UVAOPZO],fs.costing.LCOW_aggregate_fixed_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,sec,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9474748.418556169,0.0,0.0,25.48766732082825,0.007079907589118957,17460.2599281223,457487.7613313301,9962697.962111812,616121.7726959393,202.346,235.5,1228000.0,0.2277,707.9199669152043,0.07079199669152043,707.9199669152043,0.06371279702236839,1,0.1,25.48766732082825,0.01,100.0,0.9,10.0,0.007079907589118957,9474748.418556169,1.0515,0.014900000000000002,9474748.418556169,141173.75143648693,141173.75143648693,474948.0212594524,1264209.5724026593,14212.122627834253,473737.42092780845,9474.74841855617,8527.273576700552,75797.98734844936,28424.245255668506,18949.49683711234,0.056583201745740115,0.027586271917473055,0.0014206930037498615,0.0063186223495778565,0.021257614474939353,0.027586271917473055,0.0014206930037498615,0.0063186223495778565,0.021257614474939353,0.0007814823045267489,0.020476132170412605,0.01,0.01,0.7079907589118958,1.0,9474748.418556169,1000.0,16.157894736842103,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5905723.989652755,0.0,0.0,63.71916830207063,0.0007079907589118956,43650.649820305756,45748.776133133004,6209868.775119873,177394.71339926482,202.346,235.5,1228000.0,0.2277,707.9199669152043,0.07079199669152043,707.9199669152043,0.06371279702236839,1,0.1,63.71916830207063,0.025,100.0,0.9,1.0,0.0007079907589118956,5905723.989652755,1.0515,0.014900000000000002,5905723.989652755,87995.28744582606,87995.28744582606,89399.42595343877,581355.5888810118,8858.585984479132,295286.19948263775,5905.723989652754,5315.15159068748,47245.791917222035,17717.171968958264,11811.447979305509,0.026020179952561357,0.017194853166658662,0.0008855349380829223,0.003938472869461636,0.004001318978358133,0.017194853166658662,0.0008855349380829223,0.003938472869461636,0.004001318978358133,0.0019537057613168724,0.00204761321704126,0.025,0.025,0.7079907589118958,1.0,5905723.989652755,1000.0,16.157894736842103,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9486797.91100175,0.0,0.0,63.71916830207063,0.007079907589118957,43650.649820305756,457487.7613313301,9975368.00341834,642491.700025562,202.346,235.5,1228000.0,0.2277,707.9199669152043,0.07079199669152043,707.9199669152043,0.06371279702236839,1,0.1,63.71916830207063,0.025,100.0,0.9,10.0,0.007079907589118957,9486797.91100175,1.0515,0.014900000000000002,9486797.91100175,141353.2888739261,141353.2888739261,501138.41115163587,1291403.7041017981,14230.196866502625,474339.8955500875,9486.79791100175,8538.118119901575,75894.383288014,28460.39373300525,18973.5958220035,0.057800350447840355,0.027621354703884594,0.0014224997672500628,0.006326658044976228,0.02242983793172948,0.027621354703884594,0.0014224997672500628,0.006326658044976228,0.02242983793172948,0.0019537057613168724,0.020476132170412605,0.025,0.025,0.7079907589118958,1.0,9486797.91100175,1000.0,16.157894736842103,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5925806.477062058,0.0,0.0,127.43833660414126,0.0007079907589118956,87301.29964061151,45748.776133133004,6230985.510630754,221344.5922819692,202.346,235.5,1228000.0,0.2277,707.9199669152043,0.07079199669152043,707.9199669152043,0.06371279702236839,1,0.1,127.43833660414126,0.05,100.0,0.9,1.0,0.0007079907589118956,5925806.477062058,1.0515,0.014900000000000002,5925806.477062058,88294.51650822467,88294.51650822467,133050.07577374452,626679.1417129096,8888.709715593086,296290.3238531029,5925.806477062058,5333.2258293558525,47406.45181649646,17777.419431186172,11851.612954124115,0.028048761122728413,0.017253324477344577,0.0008885462105832448,0.003951865695125588,0.005955024739675005,0.017253324477344577,0.0008885462105832448,0.003951865695125588,0.005955024739675005,0.003907411522633745,0.00204761321704126,0.05,0.05,0.7079907589118958,1.0,5925806.477062058,1000.0,16.157894736842103,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9506880.398411052,0.0,0.0,127.43833660414126,0.007079907589118957,87301.29964061151,457487.7613313301,9996484.738929221,686441.5789082663,202.346,235.5,1228000.0,0.2277,707.9199669152043,0.07079199669152043,707.9199669152043,0.06371279702236839,1,0.1,127.43833660414126,0.05,100.0,0.9,10.0,0.007079907589118957,9506880.398411052,1.0515,0.014900000000000002,9506880.398411052,141652.5179363247,141652.5179363247,544789.0609719416,1336727.256933696,14260.32059761658,475344.0199205526,9506.880398411053,8556.192358569948,76055.04318728842,28520.64119523316,19013.760796822105,0.059828931618007425,0.02767982601457051,0.0014255110397503878,0.006340050870640181,0.02438354369304635,0.02767982601457051,0.0014255110397503878,0.006340050870640181,0.02438354369304635,0.003907411522633745,0.020476132170412605,0.05,0.05,0.7079907589118958,1.0,9506880.398411052,1000.0,16.157894736842103,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5965971.451880664,0.0,0.0,254.8766732082825,0.0007079907589118956,174602.59928122303,45748.776133133004,6273218.981652519,309244.35004737787,202.346,235.5,1228000.0,0.2277,707.9199669152043,0.07079199669152043,707.9199669152043,0.06371279702236839,1,0.1,254.8766732082825,0.1,100.0,0.9,1.0,0.0007079907589118956,5965971.451880664,1.0515,0.014900000000000002,5965971.451880664,88892.9746330219,88892.9746330219,220351.37541435604,717326.2473767053,8948.957177820996,298298.5725940332,5965.971451880664,5369.374306692598,47727.77161504531,17897.91435564199,11931.942903761328,0.032105923463062534,0.017370267098716405,0.0008945687555838948,0.003978651346453494,0.00986243626230875,0.017370267098716405,0.0008945687555838948,0.003978651346453494,0.00986243626230875,0.00781482304526749,0.00204761321704126,0.1,0.1,0.7079907589118958,1.0,5965971.451880664,1000.0,16.157894736842103,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9547045.373229658,0.0,0.0,254.8766732082825,0.007079907589118957,174602.59928122303,457487.7613313301,10038718.209950985,774341.3366736751,202.346,235.5,1228000.0,0.2277,707.9199669152043,0.07079199669152043,707.9199669152043,0.06371279702236839,1,0.1,254.8766732082825,0.1,100.0,0.9,10.0,0.007079907589118957,9547045.373229658,1.0515,0.014900000000000002,9547045.373229658,142250.97606112194,142250.97606112194,632090.3606125531,1427374.3625974918,14320.568059844487,477352.26866148296,9547.04537322966,8592.340835906693,76376.36298583727,28641.136119688974,19094.09074645932,0.06388609395834155,0.027796768635942336,0.0014315335847510328,0.0063668365219680875,0.028290955215680095,0.027796768635942336,0.0014315335847510328,0.0063668365219680875,0.028290955215680095,0.00781482304526749,0.020476132170412605,0.1,0.1,0.7079907589118958,1.0,9547045.373229658,1000.0,16.157894736842103,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6038072.854926239,0.0,0.0,27.48018854460636,0.0007633385706835098,18825.231388301247,49325.22768751475,6349033.606954941,158117.74461421694,202.346,235.5,1228000.0,0.2277,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,27.48018854460636,0.01,100.0,0.9,1.0,0.0007633385706835098,6038072.854926239,1.0515,0.014900000000000002,6038072.854926239,89967.28553840097,89967.28553840097,68150.459075816,571131.4921195405,9057.109282389358,301903.64274631196,6038.0728549262385,5434.265569433615,48304.58283940991,18114.218564778716,12076.145709852477,0.023709092623782888,0.016305497578347605,0.0008397331252849036,0.0037347663985823703,0.002829095521568009,0.016305497578347605,0.0008397331252849036,0.0037347663985823703,0.002829095521568009,0.0007814823045267489,0.00204761321704126,0.01,0.01,0.76333857068351,1.0,6038072.854926239,1000.0,17.421052631578945,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9681052.226059863,0.0,0.0,27.48018854460636,0.007633385706835098,18825.231388301247,493252.2768751475,10179626.415701946,656325.1864317408,202.346,235.5,1228000.0,0.2277,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,27.48018854460636,0.01,100.0,0.9,10.0,0.007633385706835098,9681052.226059863,1.0515,0.014900000000000002,9681052.226059863,144247.67816829198,144247.67816829198,512077.5082634487,1318524.4933542444,14521.578339089796,484052.6113029932,9681.052226059863,8712.947003453877,77448.4178084789,29043.156678179592,19362.104452119725,0.05473524008218953,0.02614317140924994,0.0013463733275763771,0.0059880808704238665,0.021257614474939353,0.02614317140924994,0.0013463733275763771,0.0059880808704238665,0.021257614474939353,0.0007814823045267489,0.020476132170412602,0.01,0.01,0.76333857068351,1.0,9681052.226059863,1000.0,17.421052631578945,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6051064.327237273,0.0,0.0,68.7004713615159,0.0007633385706835098,47063.07847075311,49325.22768751475,6362694.140089993,186549.16463410322,202.346,235.5,1228000.0,0.2277,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,68.7004713615159,0.025,100.0,0.9,1.0,0.0007633385706835098,6051064.327237273,1.0515,0.014900000000000002,6051064.327237273,90160.85847583537,90160.85847583537,96388.30615826786,600451.5494238236,9076.596490855909,302553.21636186366,6051.064327237273,5445.957894513546,48408.51461789818,18153.192981711818,12102.128654474545,0.024926241325883124,0.01634058036475915,0.0008415398887850977,0.003742802093980741,0.004001318978358133,0.01634058036475915,0.0008415398887850977,0.003742802093980741,0.004001318978358133,0.001953705761316872,0.00204761321704126,0.025,0.025,0.76333857068351,1.0,6051064.327237273,1000.0,17.421052631578945,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9694043.698370896,0.0,0.0,68.7004713615159,0.007633385706835098,47063.07847075311,493252.2768751475,10193286.948836999,684756.606451627,202.346,235.5,1228000.0,0.2277,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,68.7004713615159,0.025,100.0,0.9,10.0,0.007633385706835098,9694043.698370896,1.0515,0.014900000000000002,9694043.698370896,144441.25110572638,144441.25110572638,540315.3553459006,1347844.5506585273,14541.065547556345,484702.18491854484,9694.043698370897,8724.639328533807,77552.34958696718,29082.13109511269,19388.087396741794,0.05595238878428976,0.02617825419566148,0.0013481800910765712,0.005996116565822237,0.022429837931729476,0.02617825419566148,0.0013481800910765712,0.005996116565822237,0.022429837931729476,0.001953705761316872,0.020476132170412602,0.025,0.025,0.76333857068351,1.0,9694043.698370896,1000.0,17.421052631578945,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6072716.781088997,0.0,0.0,137.4009427230318,0.0007633385706835098,94126.15694150623,49325.22768751475,6385461.695315082,233934.86466724705,202.346,235.5,1228000.0,0.2277,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,137.4009427230318,0.05,100.0,0.9,1.0,0.0007633385706835098,6072716.781088997,1.0515,0.014900000000000002,6072716.781088997,90483.48003822606,90483.48003822606,143451.384629021,649318.3115976288,9109.075171633494,303635.83905444987,6072.716781088997,5465.4451029800975,48581.734248711975,18218.15034326699,12145.433562177994,0.026954822496050187,0.016399051675445066,0.0008445511612854221,0.003756194919644694,0.005955024739675004,0.016399051675445066,0.0008445511612854221,0.003756194919644694,0.005955024739675004,0.003907411522633744,0.00204761321704126,0.05,0.05,0.76333857068351,1.0,6072716.781088997,1000.0,17.421052631578945,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9715696.15222262,0.0,0.0,137.4009427230318,0.007633385706835098,94126.15694150623,493252.2768751475,10216054.504062086,732142.3064847708,202.346,235.5,1228000.0,0.2277,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,137.4009427230318,0.05,100.0,0.9,10.0,0.007633385706835098,9715696.15222262,1.0515,0.014900000000000002,9715696.15222262,144763.87266811705,144763.87266811705,587378.4338166537,1396711.3128323327,14573.54422833393,485784.80761113105,9715.696152222621,8744.126537000358,77725.56921778097,29147.08845666786,19431.392304445242,0.057980969954456826,0.026236725506347397,0.0013511913635768933,0.0060095093914861895,0.02438354369304635,0.026236725506347397,0.0013511913635768933,0.0060095093914861895,0.02438354369304635,0.003907411522633744,0.020476132170412602,0.05,0.05,0.76333857068351,1.0,9715696.15222262,1000.0,17.421052631578945,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6116021.688792445,0.0,0.0,274.8018854460636,0.0007633385706835098,188252.31388301245,49325.22768751475,6430996.805765256,328706.26473353466,202.346,235.5,1228000.0,0.2277,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,274.8018854460636,0.1,100.0,0.9,1.0,0.0007633385706835098,6116021.688792445,1.0515,0.014900000000000002,6116021.688792445,91128.72316300744,91128.72316300744,237577.5415705272,747051.8359452392,9174.032533188667,305801.08443962224,6116.021688792445,5504.419519913201,48928.17351033956,18348.065066377334,12232.04337758489,0.031011984836384312,0.01651599429681689,0.0008505737062860708,0.0037829805709726004,0.009862436262308748,0.01651599429681689,0.0008505737062860708,0.0037829805709726004,0.009862436262308748,0.007814823045267488,0.00204761321704126,0.1,0.1,0.76333857068351,1.0,6116021.688792445,1000.0,17.421052631578945,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9759001.059926068,0.0,0.0,274.8018854460636,0.007633385706835098,188252.31388301245,493252.2768751475,10261589.614512263,826913.7065510585,202.346,235.5,1228000.0,0.2277,763.262244459064,0.07632622444590641,763.262244459064,0.06869360200131577,1,0.1,274.8018854460636,0.1,100.0,0.9,10.0,0.007633385706835098,9759001.059926068,1.0515,0.014900000000000002,9759001.059926068,145409.11579289843,145409.11579289843,681504.59075816,1494444.8371799432,14638.501589889103,487950.0529963034,9759.00105992607,8783.100953933463,78072.00847940856,29277.003179778207,19518.00211985214,0.06203813229479096,0.02635366812771922,0.0013572139085775419,0.006036295042814096,0.02829095521568009,0.02635366812771922,0.0013572139085775419,0.006036295042814096,0.02829095521568009,0.007814823045267488,0.020476132170412602,0.1,0.1,0.76333857068351,1.0,9759001.059926068,1000.0,17.421052631578945,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6177574.35559533,0.0,0.0,29.47270976838446,0.0008186863824551237,20190.202848480185,52901.679241896476,6495719.434908491,165137.7399887471,202.346,235.5,1228000.0,0.2277,818.6045220029235,0.08186045220029237,818.6045220029235,0.07367440698026313,1,0.1,29.47270976838446,0.01,100.0,0.9,1.0,0.0008186863824551237,6177574.35559533,1.0515,0.014900000000000002,6177574.35559533,92045.85789837042,92045.85789837042,73091.88209037666,587693.6111083876,9266.361533392996,308878.7177797665,6177.5743555953295,5559.816920035797,49420.594844762636,18532.72306678599,12355.148711190659,0.022747278024460332,0.01555440237736169,0.0008010517224341297,0.003562728403096498,0.0028290955215680095,0.01555440237736169,0.0008010517224341297,0.003562728403096498,0.0028290955215680095,0.0007814823045267489,0.0020476132170412606,0.01,0.01,0.8186863824551238,1.0,6177574.35559533,1000.0,18.684210526315788,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9879083.902129903,0.0,0.0,29.47270976838446,0.008186863824551237,20190.202848480185,529016.7924189648,10387856.723089594,696405.3454091805,202.346,235.5,1228000.0,0.2277,818.6045220029235,0.08186045220029237,818.6045220029235,0.07367440698026313,1,0.1,29.47270976838446,0.01,100.0,0.9,10.0,0.008186863824551237,9879083.902129903,1.0515,0.014900000000000002,9879083.902129903,147198.35014173557,147198.35014173557,549206.995267445,1372150.3326544578,14818.625853194855,493954.1951064952,9879.083902129903,8891.175511916914,79032.67121703923,29637.25170638971,19758.167804259807,0.053110472052571224,0.02487436610038772,0.001281029854169971,0.005697461623074178,0.021257614474939353,0.02487436610038772,0.001281029854169971,0.005697461623074178,0.021257614474939353,0.0007814823045267489,0.020476132170412605,0.01,0.01,0.8186863824551238,1.0,9879083.902129903,1000.0,18.684210526315788,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6191507.807771817,0.0,0.0,73.68177442096115,0.0008186863824551237,50475.50712120046,52901.679241896476,6510370.459872067,195630.65269889706,202.346,235.5,1228000.0,0.2277,818.6045220029235,0.08186045220029237,818.6045220029235,0.07367440698026313,1,0.1,73.68177442096115,0.025,100.0,0.9,1.0,0.0008186863824551237,6191507.807771817,1.0515,0.014900000000000002,6191507.807771817,92253.46633580008,92253.46633580008,103377.18636309693,619139.5940178151,9287.261711657726,309575.39038859087,6191.507807771817,5572.357026994636,49532.06246217454,18574.52342331545,12383.015615543634,0.023964426726560566,0.01558948516377324,0.0008028584859343243,0.0035707640984948695,0.004001318978358133,0.01558948516377324,0.0008028584859343243,0.0035707640984948695,0.004001318978358133,0.0019537057613168724,0.0020476132170412606,0.025,0.025,0.8186863824551238,1.0,6191507.807771817,1000.0,18.684210526315788,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,9893017.35430639,0.0,0.0,73.68177442096115,0.008186863824551237,50475.50712120046,529016.7924189648,10402507.74805317,726898.2581193304,202.346,235.5,1228000.0,0.2277,818.6045220029235,0.08186045220029237,818.6045220029235,0.07367440698026313,1,0.1,73.68177442096115,0.025,100.0,0.9,10.0,0.008186863824551237,9893017.35430639,1.0515,0.014900000000000002,9893017.35430639,147405.95857916525,147405.95857916525,579492.2995401652,1403596.3155638853,14839.526031459585,494650.86771531956,9893.01735430639,8903.715618875753,79144.13883445112,29679.05206291917,19786.03470861278,0.05432762075467146,0.024909448886799267,0.001282836617670168,0.005705497318472551,0.02242983793172948,0.024909448886799267,0.001282836617670168,0.005705497318472551,0.02242983793172948,0.0019537057613168724,0.020476132170412605,0.025,0.025,0.8186863824551238,1.0,9893017.35430639,1000.0,18.684210526315788,0.025,10,default,UVAOPZO,uv_aop
